participant_id,video_id,gaze_x,gaze_y,timestamp,video_time
fsdfls,kisi4video3,0,0,222196.282,6.607
fsdfls,kisi4video3,0,0,222196.315,6.641
fsdfls,kisi4video3,0,0,222196.348,6.69
fsdfls,kisi4video3,0,0,222196.382,6.724
fsdfls,kisi1video4,0,0,222199.979,0.036
fsdfls,kisi1video4,0,0,222200.012,0.071
fsdfls,kisi1video4,0,0,222200.045,0.119
fsdfls,kisi1video4,0,0,222200.113,0.17
fsdfls,kisi1video4,0,0,222200.146,0.219
fsdfls,kisi1video4,0,0,222200.212,0.27
fsdfls,kisi1video4,0,0,222200.246,0.303
fsdfls,kisi1video4,0,0,222200.279,0.337
fsdfls,kisi1video4,0,0,222200.312,0.386
fsdfls,kisi1video4,0,0,222200.379,0.437
fsdfls,kisi1video4,0,0,222200.412,0.47
fsdfls,kisi1video4,0,0,222200.445,0.52
fsdfls,kisi1video4,0,0,222200.512,0.57
fsdfls,kisi1video4,0,0,222200.546,0.604
fsdfls,kisi1video4,0,0,222200.579,0.653
fsdfls,kisi1video4,0,0,222200.612,0.687
fsdfls,kisi1video4,0,0,222200.679,0.736
fsdfls,kisi1video4,0,0,222200.712,0.786
fsdfls,kisi1video4,0,0,222200.779,0.836
fsdfls,kisi1video4,0,0,222200.812,0.87
fsdfls,kisi1video4,0,0,222200.845,0.904
fsdfls,kisi1video4,0,0,222200.879,0.937
fsdfls,kisi1video4,0,0,222200.912,0.986
fsdfls,kisi1video4,0,0,222200.978,1.037
fsdfls,kisi1video4,0,0,222201.012,1.086
fsdfls,kisi1video4,0,0,222201.079,1.136
fsdfls,kisi1video4,0,0,222201.079,1.17
fsdfls,kisi1video4,0,0,222201.079,1.219
fsdfls,kisi1video4,0,0,222201.079,1.253
fsdfls,kisi1video4,0,0,222201.079,1.287
fsdfls,kisi1video4,0,0,222201.279,1.337
fsdfls,kisi1video4,0,0,222201.311,1.386
fsdfls,kisi1video4,0,0,222201.346,1.436
fsdfls,kisi1video4,0,0,222201.346,1.47
fsdfls,kisi1video4,0,0,222201.346,1.504
fsdfls,kisi1video4,0,0,222201.479,1.553
fsdfls,kisi1video4,0,0,222201.479,1.603
fsdfls,kisi1video4,0,0,222201.479,1.638
fsdfls,kisi1video4,0,0,222201.628,1.688
fsdfls,kisi1video4,0,0,222201.678,1.737
fsdfls,kisi1video4,0,0,222201.712,1.772
fsdfls,kisi1video4,0,0,222201.744,1.82
fsdfls,kisi1video4,0,0,222201.778,1.853
fsdfls,kisi1video4,0,0,222201.811,1.887
fsdfls,kisi1video4,0,0,222201.878,1.937
fsdfls,kisi1video4,0,0,222201.911,1.987
fsdfls,kisi1video4,0,0,222201.978,2.037
fsdfls,kisi1video4,0,0,222202.011,2.07
fsdfls,kisi1video4,0,0,222202.045,2.104
fsdfls,kisi1video4,0,0,222202.045,2.137
fsdfls,kisi1video4,0,0,222202.045,2.187
fsdfls,kisi1video4,0,0,222202.045,2.22
fsdfls,kisi1video4,0,0,222202.211,2.27
fsdfls,kisi1video4,0,0,222202.244,2.304
fsdfls,kisi1video4,0,0,222202.278,2.337
fsdfls,kisi1video4,0,0,222202.311,2.371
fsdfls,kisi1video4,0,0,222202.344,2.42
fsdfls,kisi1video4,0,0,222202.411,2.471
fsdfls,kisi1video4,0,0,222202.444,2.52
fsdfls,kisi1video4,0,0,222202.511,2.571
fsdfls,kisi1video4,0,0,222202.544,2.62
fsdfls,kisi1video4,0,0,222202.577,2.654
fsdfls,kisi1video4,0,0,222202.644,2.704
fsdfls,kisi1video4,0,0,222202.677,2.753
fsdfls,kisi1video4,0,0,222202.744,2.804
fsdfls,kisi1video4,0,0,222202.777,2.853
fsdfls,kisi1video4,0,0,222202.844,2.904
fsdfls,kisi1video4,0,0,222202.877,2.953
fsdfls,kisi1video4,0,0,222202.91,2.987
fsdfls,kisi1video4,0,0,222202.944,3.02
fsdfls,kisi1video4,0,0,222202.977,3.053
fsdfls,kisi1video4,0,0,222203.044,3.104
fsdfls,kisi1video4,0,0,222203.077,3.137
fsdfls,kisi1video4,0,0,222203.11,3.187
fsdfls,kisi1video4,0,0,222203.177,3.237
fsdfls,kisi1video4,0,0,222203.21,3.271
fsdfls,kisi1video4,0,0,222203.244,3.304
fsdfls,kisi1video4,0,0,222203.277,3.354
fsdfls,kisi1video4,0,0,222203.343,3.404
fsdfls,kisi1video4,0,0,222203.377,3.453
fsdfls,kisi1video4,0,0,222203.41,3.486
fsdfls,kisi1video4,0,0,222203.443,3.52
fsdfls,kisi1video4,0,0,222203.51,3.57
fsdfls,kisi1video4,0,0,222203.543,3.62
fsdfls,kisi1video4,0,0,222203.61,3.67
fsdfls,kisi1video4,0,0,222203.643,3.72
fsdfls,kisi1video4,0,0,222203.676,3.753
fsdfls,kisi1video4,0,0,222203.71,3.787
fsdfls,kisi1video4,0,0,222203.776,3.837
fsdfls,kisi1video4,0,0,222203.809,3.87
fsdfls,kisi1video4,0,0,222203.843,3.92
fsdfls,kisi1video4,0,0,222203.876,3.953
fsdfls,kisi1video4,0,0,222203.909,3.987
fsdfls,kisi1video4,0,0,222203.976,4.037
fsdfls,kisi1video4,0,0,222204.009,4.07
fsdfls,kisi1video4,0,0,222204.043,4.104
fsdfls,kisi1video4,0,0,222204.076,4.137
fsdfls,kisi1video4,0,0,222204.11,4.186
fsdfls,kisi1video4,0,0,222204.142,4.219
fsdfls,kisi1video4,0,0,222204.209,4.27
fsdfls,kisi1video4,0,0,222204.243,4.319
fsdfls,kisi1video4,0,0,222204.309,4.37
fsdfls,kisi1video4,0,0,222204.343,4.403
fsdfls,kisi1video4,0,0,222204.343,4.437
fsdfls,kisi1video4,0,0,222204.343,4.47
fsdfls,kisi1video4,0,0,222204.343,4.519
fsdfls,kisi1video4,0,0,222204.509,4.57
fsdfls,kisi1video4,0,0,222204.543,4.604
fsdfls,kisi1video4,0,0,222204.543,4.653
fsdfls,kisi1video4,0,0,222204.543,4.687
fsdfls,kisi1video4,0,0,222204.675,4.737
fsdfls,kisi1video4,0,0,222204.709,4.786
fsdfls,kisi1video4,0,0,222204.742,4.82
fsdfls,kisi1video4,0,0,222204.809,4.87
fsdfls,kisi1video4,0,0,222204.909,4.92
fsdfls,kisi1video4,0,0,222204.909,4.985
fsdfls,kisi1video4,0,0,222204.943,5.019
fsdfls,kisi1video4,0,0,222205.01,5.059
fsdfls,kisi1video4,0,0,222205.042,5.103
fsdfls,kisi1video4,0,0,222205.075,5.139
fsdfls,kisi1video4,0,0,222205.109,5.187
fsdfls,kisi1video4,0,0,222205.175,5.236
fsdfls,kisi2video4,0,0,222208.207,0.04
fsdfls,kisi2video4,0,0,222208.239,0.089
fsdfls,kisi2video4,0,0,222208.273,0.139
fsdfls,kisi2video4,0,0,222208.339,0.189
fsdfls,kisi2video4,0,0,222208.373,0.222
fsdfls,kisi2video4,0,0,222208.406,0.256
fsdfls,kisi2video4,0,0,222208.439,0.306
fsdfls,kisi2video4,0,0,222208.473,0.34
fsdfls,kisi2video4,0,0,222208.539,0.389
fsdfls,kisi2video4,0,0,222208.606,0.439
fsdfls,kisi2video4,0,0,222208.606,0.473
fsdfls,kisi2video4,0,0,222208.673,0.522
fsdfls,kisi2video4,0,0,222208.706,0.556
fsdfls,kisi2video4,0,0,222208.739,0.606
fsdfls,kisi2video4,0,0,222208.772,0.64
fsdfls,kisi2video4,0,0,222208.839,0.689
fsdfls,kisi2video4,0,0,222208.872,0.722
fsdfls,kisi2video4,0,0,222208.906,0.773
fsdfls,kisi2video4,0,0,222208.939,0.806
fsdfls,kisi2video4,0,0,222209.006,0.84
fsdfls,kisi2video4,0,0,222209.039,0.889
fsdfls,kisi2video4,0,0,222209.072,0.922
fsdfls,kisi2video4,0,0,222209.105,0.956
fsdfls,kisi2video4,0,0,222209.172,1.006
fsdfls,kisi2video4,0,0,222209.205,1.056
fsdfls,kisi2video4,0,0,222209.272,1.106
fsdfls,kisi2video4,0,0,222209.305,1.14
fsdfls,kisi2video4,0,0,222209.339,1.174
fsdfls,kisi2video4,0,0,222209.372,1.222
fsdfls,kisi2video4,0,0,222209.405,1.256
fsdfls,kisi2video4,0,0,222209.438,1.289
fsdfls,kisi2video4,0,0,222209.471,1.34
fsdfls,kisi2video4,0,0,222209.538,1.373
fsdfls,kisi2video4,0,0,222209.571,1.422
fsdfls,kisi2video4,0,0,222209.638,1.472
fsdfls,kisi2video4,0,0,222209.671,1.506
fsdfls,kisi2video4,0,0,222209.705,1.54
fsdfls,kisi2video4,0,0,222209.738,1.589
fsdfls,kisi2video4,0,0,222209.805,1.639
fsdfls,kisi2video4,0,0,222209.838,1.673
fsdfls,kisi2video4,0,0,222209.871,1.706
fsdfls,kisi2video4,0,0,222209.905,1.74
fsdfls,kisi2video4,0,0,222209.938,1.773
fsdfls,kisi2video4,0,0,222209.971,1.806
fsdfls,kisi2video4,0,0,222210.005,1.84
fsdfls,kisi2video4,0,0,222210.038,1.889
fsdfls,kisi2video4,0,0,222210.104,1.94
fsdfls,kisi2video4,0,0,222210.138,1.973
fsdfls,kisi2video4,0,0,222210.171,2.022
fsdfls,kisi2video4,0,0,222210.204,2.055
fsdfls,kisi2video4,0,0,222210.271,2.106
fsdfls,kisi2video4,0,0,222210.304,2.139
fsdfls,kisi2video4,0,0,222210.337,2.189
fsdfls,kisi2video4,0,0,222210.371,2.222
fsdfls,kisi2video4,0,0,222210.404,2.256
fsdfls,kisi2video4,0,0,222210.47,2.306
fsdfls,kisi2video4,0,0,222210.504,2.34
fsdfls,kisi2video4,0,0,222210.538,2.389
fsdfls,kisi2video4,0,0,222210.604,2.439
fsdfls,kisi2video4,0,0,222210.638,2.473
fsdfls,kisi2video4,0,0,222210.671,2.506
fsdfls,kisi2video4,0,0,222210.705,2.54
fsdfls,kisi2video4,0,0,222210.738,2.589
fsdfls,kisi2video4,0,0,222210.805,2.639
fsdfls,kisi2video4,0,0,222210.888,2.69
fsdfls,kisi2video4,0,0,222210.938,2.773
fsdfls,kisi2video4,0,0,222210.971,2.822
fsdfls,kisi2video4,0,0,222211.004,2.855
fsdfls,kisi2video4,0,0,222211.037,2.889
fsdfls,kisi2video4,0,0,222211.104,2.94
fsdfls,kisi2video4,0,0,222211.138,2.973
fsdfls,kisi2video4,0,0,222211.171,3.022
fsdfls,kisi2video4,0,0,222211.204,3.056
fsdfls,kisi2video4,0,0,222211.271,3.106
fsdfls,kisi2video4,0,0,222211.304,3.14
fsdfls,kisi2video4,0,0,222211.337,3.189
fsdfls,kisi2video4,0,0,222211.37,3.222
fsdfls,kisi2video4,0,0,222211.437,3.273
fsdfls,kisi2video4,0,0,222211.47,3.322
fsdfls,kisi2video4,0,0,222211.503,3.355
fsdfls,kisi2video4,0,0,222211.537,3.389
fsdfls,kisi2video4,0,0,222211.571,3.422
fsdfls,kisi2video4,0,0,222211.637,3.474
fsdfls,kisi2video4,0,0,222211.67,3.522
fsdfls,kisi2video4,0,0,222211.703,3.555
fsdfls,kisi2video4,0,0,222211.77,3.606
fsdfls,kisi2video4,0,0,222211.804,3.64
fsdfls,kisi2video4,0,0,222211.837,3.673
fsdfls,kisi2video4,0,0,222211.87,3.707
fsdfls,kisi2video4,0,0,222211.903,3.755
fsdfls,kisi2video4,0,0,222211.97,3.807
fsdfls,kisi2video4,0,0,222212.003,3.855
fsdfls,kisi2video4,0,0,222212.037,3.889
fsdfls,kisi2video4,0,0,222212.07,3.922
fsdfls,kisi2video4,0,0,222212.137,3.973
fsdfls,kisi2video4,0,0,222212.17,4.006
fsdfls,kisi2video4,0,0,222212.203,4.04
fsdfls,kisi2video4,0,0,222212.237,4.089
fsdfls,kisi2video4,0,0,222212.27,4.122
fsdfls,kisi2video4,0,0,222212.337,4.173
fsdfls,kisi2video4,0,0,222212.37,4.222
fsdfls,kisi2video4,0,0,222212.403,4.255
fsdfls,kisi2video4,0,0,222212.47,4.306
fsdfls,kisi2video4,0,0,222212.503,4.355
fsdfls,kisi2video4,0,0,222212.537,4.389
fsdfls,kisi2video4,0,0,222212.569,4.423
fsdfls,kisi2video4,0,0,222212.636,4.473
fsdfls,kisi2video4,0,0,222212.67,4.523
fsdfls,kisi2video4,0,0,222212.703,4.556
fsdfls,kisi2video4,0,0,222212.77,4.607
fsdfls,kisi2video4,0,0,222212.802,4.641
fsdfls,kisi2video4,0,0,222212.835,4.689
fsdfls,kisi2video4,0,0,222212.903,4.74
fsdfls,kisi2video4,0,0,222212.936,4.774
fsdfls,kisi2video4,0,0,222212.969,4.822
fsdfls,kisi2video4,0,0,222213.035,4.874
fsdfls,kisi2video4,0,0,222213.069,4.923
fsdfls,kisi2video4,0,0,222213.103,4.956
fsdfls,kisi2video4,0,0,222213.17,5.007
fsdfls,kisi2video4,0,0,222213.203,5.04
fsdfls,kisi2video4,0,0,222213.235,5.089
fsdfls,kisi2video4,0,0,222213.268,5.123
fsdfls,kisi2video4,0,0,222213.335,5.173
fsdfls,kisi2video4,0,0,222213.368,5.207
fsdfls,kisi2video4,0,0,222213.401,5.24
fsdfls,kisi2video4,0,0,222213.436,5.274
fsdfls,kisi2video4,0,0,222213.469,5.307
fsdfls,kisi2video4,0,0,222213.504,5.356
fsdfls,kisi2video4,0,0,222213.536,5.389
fsdfls,kisi2video4,0,0,222213.569,5.423
fsdfls,kisi2video4,0,0,222213.635,5.474
fsdfls,kisi2video4,0,0,222213.669,5.507
fsdfls,kisi2video4,0,0,222213.703,5.556
fsdfls,kisi2video4,0,0,222213.769,5.607
fsdfls,kisi2video4,0,0,222213.802,5.64
fsdfls,kisi2video4,0,0,222213.836,5.689
fsdfls,kisi2video4,0,0,222213.868,5.723
fsdfls,kisi2video4,0,0,222213.936,5.773
fsdfls,kisi2video4,0,0,222213.968,5.822
fsdfls,kisi2video4,0,0,222214.035,5.873
fsdfls,kisi2video4,0,0,222214.068,5.907
fsdfls,kisi2video4,0,0,222214.101,5.94
fsdfls,kisi2video4,0,0,222214.135,5.974
fsdfls,kisi2video4,0,0,222214.135,6.007
fsdfls,kisi2video4,0,0,222214.202,6.056
fsdfls,kisi2video4,0,0,222214.267,6.106
fsdfls,kisi2video4,0,0,222214.301,6.155
fsdfls,kisi2video4,0,0,222214.367,6.206
fsdfls,kisi2video4,0,0,222214.401,6.239
fsdfls,kisi2video4,0,0,222214.434,6.273
fsdfls,kisi2video4,0,0,222214.467,6.306
fsdfls,kisi3video4,0,0,222217.732,0.045
fsdfls,kisi3video4,0,0,222217.765,0.079
fsdfls,kisi3video4,0,0,222217.798,0.128
fsdfls,kisi3video4,0,0,222217.865,0.179
fsdfls,kisi3video4,0,0,222217.898,0.228
fsdfls,kisi3video4,0,0,222217.965,0.279
fsdfls,kisi3video4,0,0,222217.998,0.328
fsdfls,kisi3video4,0,0,222218.031,0.361
fsdfls,kisi3video4,0,0,222218.065,0.395
fsdfls,kisi3video4,0,0,222218.098,0.428
fsdfls,kisi3video4,0,0,222218.131,0.462
fsdfls,kisi3video4,0,0,222218.198,0.512
fsdfls,kisi3video4,0,0,222218.231,0.546
fsdfls,kisi3video4,0,0,222218.265,0.594
fsdfls,kisi3video4,0,0,222218.265,0.628
fsdfls,kisi3video4,0,0,222218.265,0.678
fsdfls,kisi3video4,0,0,222218.398,0.711
fsdfls,kisi3video4,0,0,222218.431,0.745
fsdfls,kisi3video4,0,0,222218.464,0.794
fsdfls,kisi3video4,0,0,222218.531,0.845
fsdfls,kisi3video4,0,0,222218.564,0.878
fsdfls,kisi3video4,0,0,222218.597,0.928
fsdfls,kisi3video4,0,0,222218.631,0.961
fsdfls,kisi3video4,0,0,222218.697,1.011
fsdfls,kisi3video4,0,0,222218.731,1.045
fsdfls,kisi3video4,0,0,222218.765,1.094
fsdfls,kisi3video4,0,0,222218.797,1.128
fsdfls,kisi3video4,0,0,222218.83,1.161
fsdfls,kisi3video4,0,0,222218.864,1.195
fsdfls,kisi3video4,0,0,222218.931,1.245
fsdfls,kisi3video4,0,0,222218.965,1.295
fsdfls,kisi3video4,0,0,222219.03,1.344
fsdfls,kisi3video4,0,0,222219.065,1.378
fsdfls,kisi3video4,0,0,222219.098,1.428
fsdfls,kisi3video4,0,0,222219.13,1.461
fsdfls,kisi3video4,0,0,222219.165,1.511
fsdfls,kisi3video4,0,0,222219.165,1.544
fsdfls,kisi3video4,0,0,222219.165,1.578
fsdfls,kisi3video4,0,0,222219.165,1.628
fsdfls,kisi3video4,0,0,222219.331,1.678
fsdfls,kisi3video4,0,0,222219.331,1.728
fsdfls,kisi3video4,0,0,222219.331,1.761
fsdfls,kisi3video4,0,0,222219.464,1.795
fsdfls,kisi3video4,0,0,222219.53,1.844
fsdfls,kisi3video4,0,0,222219.563,1.878
fsdfls,kisi3video4,0,0,222219.597,1.928
fsdfls,kisi3video4,0,0,222219.631,1.961
fsdfls,kisi3video4,0,0,222219.631,2.011
fsdfls,kisi3video4,0,0,222219.631,2.045
fsdfls,kisi3video4,0,0,222219.763,2.094
fsdfls,kisi3video4,0,0,222219.797,2.128
fsdfls,kisi3video4,0,0,222219.863,2.178
fsdfls,kisi3video4,0,0,222219.896,2.211
fsdfls,kisi3video4,0,0,222219.93,2.261
fsdfls,kisi3video4,0,0,222219.963,2.295
fsdfls,kisi3video4,0,0,222219.997,2.344
fsdfls,kisi3video4,0,0,222219.997,2.378
fsdfls,kisi3video4,0,0,222219.997,2.428
fsdfls,kisi3video4,0,0,222220.13,2.462
fsdfls,kisi3video4,0,0,222220.197,2.511
fsdfls,kisi3video4,0,0,222220.23,2.545
fsdfls,kisi3video4,0,0,222220.263,2.594
fsdfls,kisi3video4,0,0,222220.296,2.628
fsdfls,kisi3video4,0,0,222220.363,2.678
fsdfls,kisi3video4,0,0,222220.396,2.712
fsdfls,kisi3video4,0,0,222220.429,2.746
fsdfls,kisi3video4,0,0,222220.463,2.795
fsdfls,kisi3video4,0,0,222220.496,2.829
fsdfls,kisi3video4,0,0,222220.563,2.88
fsdfls,kisi3video4,0,0,222220.596,2.929
fsdfls,kisi3video4,0,0,222220.663,2.978
fsdfls,kisi3video4,0,0,222220.696,3.016
fsdfls,kisi3video4,0,0,222220.73,3.062
fsdfls,kisi3video4,0,0,222220.796,3.112
fsdfls,kisi3video4,0,0,222220.829,3.162
fsdfls,kisi3video4,0,0,222220.896,3.212
fsdfls,kisi3video4,0,0,222220.929,3.262
fsdfls,kisi3video4,0,0,222220.963,3.295
fsdfls,kisi3video4,0,0,222221.029,3.345
fsdfls,kisi3video4,0,0,222221.062,3.379
fsdfls,kisi3video4,0,0,222221.096,3.428
fsdfls,kisi3video4,0,0,222221.129,3.463
fsdfls,kisi3video4,0,0,222221.196,3.512
fsdfls,kisi3video4,0,0,222221.229,3.545
fsdfls,kisi3video4,0,0,222221.262,3.595
fsdfls,kisi3video4,0,0,222221.295,3.629
fsdfls,kisi3video4,0,0,222221.362,3.678
fsdfls,kisi3video4,0,0,222221.395,3.712
fsdfls,kisi3video4,0,0,222221.429,3.761
fsdfls,kisi3video4,0,0,222221.462,3.796
fsdfls,kisi3video4,0,0,222221.529,3.845
fsdfls,kisi3video4,0,0,222221.562,3.879
fsdfls,kisi3video4,0,0,222221.595,3.928
fsdfls,kisi3video4,0,0,222221.629,3.962
fsdfls,kisi3video4,0,0,222221.695,4.012
fsdfls,kisi3video4,0,0,222221.729,4.061
fsdfls,kisi3video4,0,0,222221.729,4.111
fsdfls,kisi3video4,0,0,222221.729,4.161
fsdfls,kisi3video4,0,0,222221.895,4.211
fsdfls,kisi3video4,0,0,222221.928,4.261
fsdfls,kisi3video4,0,0,222221.962,4.295
fsdfls,kisi3video4,0,0,222222.028,4.345
fsdfls,kisi3video4,0,0,222222.062,4.378
fsdfls,kisi3video4,0,0,222222.095,4.428
fsdfls,kisi3video4,0,0,222222.128,4.461
fsdfls,kisi3video4,0,0,222222.195,4.511
fsdfls,kisi3video4,0,0,222222.228,4.545
fsdfls,kisi3video4,0,0,222222.261,4.594
fsdfls,kisi3video4,0,0,222222.295,4.628
fsdfls,kisi3video4,0,0,222222.361,4.678
fsdfls,kisi3video4,0,0,222222.395,4.712
fsdfls,kisi3video4,0,0,222222.428,4.761
fsdfls,kisi3video4,0,0,222222.461,4.795
fsdfls,kisi3video4,0,0,222222.528,4.844
fsdfls,kisi3video4,0,0,222222.561,4.878
fsdfls,kisi3video4,0,0,222222.595,4.928
fsdfls,kisi3video4,0,0,222222.629,4.961
fsdfls,kisi3video4,0,0,222222.629,5.011
fsdfls,kisi3video4,0,0,222222.629,5.045
fsdfls,kisi3video4,0,0,222222.761,5.094
fsdfls,kisi3video4,0,0,222222.794,5.128
fsdfls,kisi3video4,0,0,222222.861,5.178
fsdfls,kisi3video4,0,0,222222.894,5.212
fsdfls,kisi3video4,0,0,222222.928,5.262
fsdfls,kisi3video4,0,0,222222.994,5.311
fsdfls,kisi3video4,0,0,222223.027,5.361
fsdfls,kisi3video4,0,0,222223.095,5.411
fsdfls,kisi3video4,0,0,222223.095,5.461
fsdfls,kisi3video4,0,0,222223.095,5.494
fsdfls,kisi4video4,0,0,222226.791,0.045
fsdfls,kisi4video4,0,0,222226.825,0.078
fsdfls,kisi4video4,0,0,222226.858,0.112
fsdfls,kisi4video4,0,0,222226.892,0.145
fsdfls,kisi4video4,0,0,222226.925,0.195
fsdfls,kisi4video4,0,0,222227.03,0.229
fsdfls,kisi4video4,0,0,222227.058,0.312
fsdfls,kisi4video4,0,0,222227.091,0.362
fsdfls,kisi4video4,0,0,222227.124,0.395
fsdfls,kisi4video4,0,0,222227.191,0.445
fsdfls,kisi4video4,0,0,222227.225,0.478
fsdfls,kisi4video4,0,0,222227.225,0.512
fsdfls,kisi4video4,0,0,222227.225,0.562
fsdfls,kisi4video4,0,0,222227.358,0.612
fsdfls,kisi4video4,0,0,222227.391,0.645
fsdfls,kisi4video4,0,0,222227.424,0.678
fsdfls,kisi4video4,0,0,222227.458,0.712
fsdfls,kisi4video4,0,0,222227.491,0.762
fsdfls,kisi4video4,0,0,222227.524,0.795
fsdfls,kisi4video4,0,0,222227.557,0.829
fsdfls,kisi4video4,0,0,222227.624,0.879
fsdfls,kisi4video4,0,0,222227.657,0.928
fsdfls,kisi4video4,0,0,222227.691,0.962
fsdfls,kisi4video4,0,0,222227.757,1.012
fsdfls,kisi4video4,0,0,222227.791,1.062
fsdfls,kisi4video4,0,0,222227.824,1.095
fsdfls,kisi4video4,0,0,222227.857,1.129
fsdfls,kisi4video4,0,0,222227.924,1.178
fsdfls,kisi4video4,0,0,222227.957,1.212
fsdfls,kisi4video4,0,0,222227.99,1.262
fsdfls,kisi4video4,0,0,222228.024,1.295
fsdfls,kisi4video4,0,0,222228.09,1.345
fsdfls,kisi4video4,0,0,222228.124,1.379
fsdfls,kisi4video4,0,0,222228.157,1.428
fsdfls,kisi4video4,0,0,222228.19,1.462
fsdfls,kisi4video4,0,0,222228.257,1.511
fsdfls,kisi4video4,0,0,222228.29,1.545
fsdfls,kisi4video4,0,0,222228.323,1.578
fsdfls,kisi4video4,0,0,222228.357,1.628
fsdfls,kisi4video4,0,0,222228.423,1.679
fsdfls,kisi4video4,0,0,222228.457,1.729
fsdfls,kisi4video4,0,0,222228.523,1.778
fsdfls,kisi4video4,0,0,222228.557,1.812
fsdfls,kisi4video4,0,0,222228.59,1.845
fsdfls,kisi4video4,0,0,222228.623,1.895
fsdfls,kisi4video4,0,0,222228.69,1.945
fsdfls,kisi4video4,0,0,222228.723,1.995
fsdfls,kisi4video4,0,0,222228.756,2.028
fsdfls,kisi4video4,0,0,222228.823,2.078
fsdfls,kisi4video4,0,0,222228.856,2.128
fsdfls,kisi4video4,0,0,222228.89,2.162
fsdfls,kisi4video4,0,0,222228.923,2.195
fsdfls,kisi4video4,0,0,222228.956,2.229
fsdfls,kisi4video4,0,0,222229.023,2.278
fsdfls,kisi4video4,0,0,222229.056,2.328
fsdfls,kisi4video4,0,0,222229.089,2.362
fsdfls,kisi4video4,0,0,222229.156,2.395
fsdfls,kisi4video4,0,0,222229.189,2.445
fsdfls,kisi4video4,0,0,222229.223,2.479
fsdfls,kisi4video4,0,0,222229.256,2.512
fsdfls,kisi4video4,0,0,222229.289,2.562
fsdfls,kisi4video4,0,0,222229.356,2.611
fsdfls,kisi4video4,0,0,222229.389,2.645
fsdfls,kisi4video4,0,0,222229.422,2.695
fsdfls,kisi4video4,0,0,222229.489,2.746
fsdfls,kisi4video4,0,0,222229.522,2.795
fsdfls,kisi4video4,0,0,222229.589,2.845
fsdfls,kisi4video4,0,0,222229.622,2.879
fsdfls,kisi4video4,0,0,222229.656,2.928
fsdfls,kisi4video4,0,0,222229.689,2.962
fsdfls,kisi4video4,0,0,222229.755,2.995
fsdfls,kisi4video4,0,0,222229.789,3.029
fsdfls,kisi4video4,0,0,222229.822,3.078
fsdfls,kisi4video4,0,0,222229.855,3.128
fsdfls,kisi4video4,0,0,222229.888,3.161
fsdfls,kisi4video4,0,0,222229.922,3.195
fsdfls,kisi4video4,0,0,222229.955,3.228
fsdfls,kisi4video4,0,0,222229.988,3.262
fsdfls,kisi4video4,0,0,222230.055,3.312
fsdfls,kisi4video4,0,0,222230.088,3.345
fsdfls,kisi4video4,0,0,222230.122,3.379
fsdfls,kisi4video4,0,0,222230.155,3.429
fsdfls,kisi4video4,0,0,222230.221,3.478
fsdfls,kisi4video4,0,0,222230.255,3.512
fsdfls,kisi4video4,0,0,222230.288,3.545
fsdfls,kisi4video4,0,0,222230.327,3.58
fsdfls,kisi4video4,0,0,222230.355,3.645
fsdfls,kisi4video4,0,0,222230.421,3.678
fsdfls,kisi4video4,0,0,222230.455,3.714
fsdfls,kisi4video4,0,0,222230.521,3.763
fsdfls,kisi4video4,0,0,222230.555,3.812
fsdfls,kisi4video4,0,0,222230.588,3.846
fsdfls,kisi4video4,0,0,222230.588,3.897
fsdfls,kisi4video4,0,0,222230.688,3.948
fsdfls,kisi4video4,0,0,222230.754,3.996
fsdfls,kisi4video4,0,0,222230.788,4.033
fsdfls,kisi4video4,0,0,222230.821,4.079
fsdfls,kisi4video4,0,0,222230.854,4.116
fsdfls,kisi4video4,0,0,222230.921,4.162
fsdfls,kisi4video4,0,0,222230.954,4.212
fsdfls,kisi4video4,0,0,222230.988,4.246
fsdfls,kisi4video4,0,0,222231.021,4.279
fsdfls,kisi4video4,0,0,222231.055,4.313
fsdfls,kisi4video4,0,0,222231.121,4.362
fsdfls,kisi4video4,0,0,222231.154,4.396
fsdfls,kisi4video4,0,0,222231.188,4.429
fsdfls,kisi4video4,0,0,222231.221,4.463
fsdfls,kisi4video4,0,0,222231.254,4.496
fsdfls,kisi4video4,0,0,222231.288,4.546
fsdfls,kisi4video4,0,0,222231.321,4.579
fsdfls,kisi4video4,0,0,222231.387,4.629
fsdfls,kisi4video4,0,0,222231.421,4.663
fsdfls,kisi4video4,0,0,222231.454,4.712
fsdfls,kisi4video4,0,0,222231.487,4.746
fsdfls,kisi4video4,0,0,222231.554,4.796
fsdfls,kisi4video4,0,0,222231.587,4.846
fsdfls,kisi4video4,0,0,222231.62,4.879
fsdfls,kisi4video4,0,0,222231.654,4.913
fsdfls,kisi4video4,0,0,222231.721,4.962
fsdfls,kisi4video4,0,0,222231.755,4.996
fsdfls,kisi4video4,0,0,222231.788,5.046
fsdfls,kisi1video5,0,0,222237.05,0.043
fsdfls,kisi1video5,0,0,222237.083,0.077
fsdfls,kisi1video5,0,0,222237.116,0.11
fsdfls,kisi1video5,0,0,222237.149,0.144
fsdfls,kisi1video5,0,0,222237.216,0.194
fsdfls,kisi1video5,0,0,222237.249,0.227
fsdfls,kisi1video5,0,0,222237.283,0.261
fsdfls,kisi1video5,0,0,222237.316,0.31
fsdfls,kisi1video5,0,0,222237.349,0.343
fsdfls,kisi1video5,0,0,222237.383,0.377
